유저명,티어,모드,승패,챔피언,포지션,Kill,Death,Assist,킬관여율,kda
빽찌오빠,Silver 3,일반,LOSS,Lux,support,4 , 7 , 4,25,1.14
빽찌오빠,Silver 3,칼바람,LOSS,Morgana,mid,2 , 10 , 26,54,2.80
빽찌오빠,Silver 3,칼바람,LOSS,Caitlyn,jungle,5 , 8 , 9,45,1.75
빽찌오빠,Silver 3,칼바람,LOSS,Teemo,jungle,4 , 8 , 10,44,1.75
빽찌오빠,Silver 3,칼바람,LOSS,Jhin,mid,9 , 10 , 27,58,3.60
빽찌오빠,Silver 3,칼바람,WIN,MissFortune,support,6 , 3 , 15,66,7.00
빽찌오빠,Silver 3,일반,LOSS,Lux,support,2 , 5 , 8,34,2.00
빽찌오빠,Silver 3,솔로랭크,WIN,Ryze,mid,5 , 3 , 8,45,4.33
빽찌오빠,Silver 3,칼바람,WIN,Yuumi,adc,4 , 7 , 35,71,5.57
빽찌오빠,Silver 3,칼바람,LOSS,Sona,support,1 , 8 , 19,80,2.50
빽찌오빠,Silver 3,칼바람,LOSS,TwistedFate,jungle,4 , 15 , 26,54,2.00
빽찌오빠,Silver 3,칼바람,WIN,TwistedFate,jungle,2 , 3 , 20,55,7.33
빽찌오빠,Silver 3,솔로랭크,WIN,Jayce,top,13 , 10 , 7,53,2.00
빽찌오빠,Silver 3,솔로랭크,WIN,Camille,top,12 , 2 , 6,49,9.00
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Vayne,top,4 , 6 , 4,44,1.33
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Jhin,adc,2 , 2 , 0,25,1.00
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Teemo,top,1 , 2 , 0,20,0.50
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Jhin,adc,5 , 14 , 18,52,1.64
T 없이 맑은 모,Unranked,솔로랭크,WIN,Teemo,top,2 , 3 , 8,25,3.33
T 없이 맑은 모,Unranked,솔로랭크,WIN,Teemo,top,8 , 8 , 12,53,2.50
T 없이 맑은 모,Unranked,솔로랭크,WIN,Teemo,top,2 , 2 , 3,14,2.50
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Teemo,top,2 , 7 , 2,33,0.57
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Teemo,top,1 , 3 , 2,50,1.00
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Vayne,top,2 , 6 , 2,24,0.67
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Teemo,top,2 , 9 , 6,40,0.89
T 없이 맑은 모,Unranked,솔로랭크,WIN,Teemo,top,8 , 5 , 4,38,2.40
T 없이 맑은 모,Unranked,솔로랭크,WIN,Vayne,top,6 , 8 , 9,38,1.88
T 없이 맑은 모,Unranked,솔로랭크,WIN,Vayne,top,10 , 6 , 3,39,2.17
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Evelynn,jungle,17 , 7 , 7,57,3.43
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Evelynn,jungle,11 , 11 , 15,58,2.36
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Teemo,top,14 , 6 , 12,46,4.33
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Akshan,top,3 , 10 , 7,30,1.00
T 없이 맑은 모,Unranked,솔로랭크,WIN,Senna,support,3 , 7 , 16,48,2.71
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Teemo,top,3 , 6 , 1,25,0.67
T 없이 맑은 모,Unranked,솔로랭크,WIN,Teemo,top,2 , 1 , 0,11,2.00
T 없이 맑은 모,Unranked,솔로랭크,WIN,Vayne,top,4 , 5 , 5,27,1.80
T 없이 맑은 모,Unranked,솔로랭크,WIN,Senna,support,4 , 6 , 9,50,2.17
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Teemo,top,0 , 6 , 0,0%,0.00
T 없이 맑은 모,Unranked,솔로랭크,WIN,Teemo,top,4 , 6 , 2,19,1.00
T 없이 맑은 모,Unranked,솔로랭크,LOSS,Akshan,top,3 , 5 , 2,31,1.00
T 없이 맑은 모,Unranked,솔로랭크,WIN,Teemo,top,2 , 3 , 6,21,2.67
T 없이 맑은 모,Unranked,솔로랭크,WIN,Vayne,top,5 , 6 , 4,30,1.50
T 없이 맑은 모,Unranked,솔로랭크,WIN,Akshan,top,8 , 9 , 3,34,1.22
T 없이 맑은 모,Unranked,솔로랭크,WIN,Teemo,top,5 , 3 , 7,36,4.00
애기룡,Gold 4,칼바람,LOSS,Khazix,support,9 , 9 , 9,46,2.00
애기룡,Gold 4,칼바람,LOSS,Khazix,top,21 , 16 , 15,63,2.25
애기룡,Gold 4,칼바람,LOSS,Jinx,adc,9 , 4 , 7,59,4.00
애기룡,Gold 4,칼바람,WIN,Alistar,jungle,6 , 5 , 23,74,5.80
애기룡,Gold 4,칼바람,WIN,Malphite,adc,10 , 7 , 13,48,3.29
애기룡,Gold 4,칼바람,LOSS,Jhin,support,27 , 14 , 27,69,3.86
애기룡,Gold 4,칼바람,LOSS,Akali,adc,1 , 4 , 6,58,1.75
애기룡,Gold 4,자유랭크,WIN,Taliyah,mid,9 , 1 , 10 ,43,9.00
애기룡,Gold 4,자유랭크,WIN,Taliyah,mid,3 , 2 , 7,53,5.00
애기룡,Gold 4,칼바람,WIN,Veigar,mid,3 , 4 , 17,43,5.00
애기룡,Gold 4,칼바람,WIN,Xayah,adc,7 , 5 , 13,54,4.00
애기룡,Gold 4,칼바람,LOSS,Vex,jungle,15 , 13 , 16,70,2.38
애기룡,Gold 4,칼바람,LOSS,Alistar,top,6 , 8 , 20,93,3.25
애기룡,Gold 4,칼바람,LOSS,Caitlyn,adc,2 , 9 , 6,31,0.89
애기룡,Gold 4,칼바람,LOSS,JarvanIV,adc,5 , 11 , 12,63,1.55
애기룡,Gold 4,칼바람,LOSS,Zac,support,4 , 5 , 23,75,5.40
애기룡,Gold 4,자유랭크,WIN,Taliyah,mid,4 , 1 , 5,47,9.00
애기룡,Gold 4,자유랭크,WIN,Taliyah,jungle,13 , 10 , 11,63,2.40
애기룡,Gold 4,자유랭크,WIN,Taliyah,jungle,18 , 9 , 12,55,3.33
애기룡,Gold 4,칼바람,LOSS,Alistar,support,1 , 4 , 12,72,3.25
애기룡,Gold 4,칼바람,WIN,Kaisa,jungle,16 , 9 , 17,58,3.67
애기룡,Gold 4,칼바람,LOSS,Pantheon,mid,6 , 10 , 18,65,2.40
애기룡,Gold 4,칼바람,WIN,Blitzcrank,support,8 , 9 , 31,62,4.33
애기룡,Gold 4,칼바람,WIN,Zoe,mid,23 , 6 , 21,79,7.33
애기룡,Gold 4,칼바람,WIN,Anivia,jungle,7 , 7 , 17,56,3.43
애기룡,Gold 4,칼바람,LOSS,Rakan,support,4 , 8 , 21,83,3.13
애기룡,Gold 4,칼바람,LOSS,Nunu,adc,11 , 15 , 17,62,1.87
애기룡,Gold 4,칼바람,WIN,Teemo,adc,5 , 9 , 25,68,3.33
애기룡,Gold 4,칼바람,WIN,Pantheon,top,7 , 9 , 20,69,3.00
애기룡,Gold 4,칼바람,LOSS,Karthus,support,2 , 7 , 8,56,1.43
Floribus,Silver 1,칼바람,WIN,Xerath,top,12 , 7 , 20,78,4.57
Floribus,Silver 1,칼바람,WIN,Viego,top,10 , 6 , 8,47,3.00
Floribus,Silver 1,칼바람,LOSS,Vex,adc,0 , 0 , 0,0%,0.00
Floribus,Silver 1,칼바람,LOSS,Vex,top,1 , 5 , 8,38,1.80
Floribus,Silver 1,칼바람,WIN,Viego,support,4 , 3 , 14,60,6.00
Floribus,Silver 1,칼바람,LOSS,Diana,adc,10 , 16 , 18,60,1.75
Floribus,Silver 1,칼바람,WIN,TahmKench,jungle,9 , 6 , 27,69,6.00
Floribus,Silver 1,칼바람,WIN,Galio,top,6 , 13 , 21,73,2.08
Floribus,Silver 1,칼바람,WIN,Veigar,adc,17 , 7 , 16,83,4.71
Floribus,Silver 1,칼바람,WIN,Jayce,support,17 , 3 , 25 ,88,4.00
Floribus,Silver 1,칼바람,LOSS,Varus,support,7 , 6 , 14,62,3.50
Floribus,Silver 1,칼바람,LOSS,Pyke,support,21 , 10 , 16,61,3.70
Floribus,Silver 1,칼바람,LOSS,Akali,adc,11 , 7 , 7,67,2.57
Floribus,Silver 1,칼바람,WIN,Nidalee,top,9 , 2 , 19 ,64,4.00
Floribus,Silver 1,칼바람,LOSS,TwistedFate,adc,11 , 15 , 31,72,2.80
Floribus,Silver 1,칼바람,WIN,Viego,top,12 , 6 , 15,77,4.50
Floribus,Silver 1,칼바람,LOSS,Malphite,jungle,10 , 8 , 14,69,3.00
Floribus,Silver 1,칼바람,WIN,Nidalee,top,5 , 8 , 27,59,4.00
Floribus,Silver 1,칼바람,LOSS,Renata,adc,4 , 7 , 19,74,3.29
Floribus,Silver 1,칼바람,LOSS,Janna,top,1 , 9 , 32,62,3.67
Floribus,Silver 1,칼바람,WIN,Jhin,jungle,18 , 10 , 29,80,4.70
Floribus,Silver 1,칼바람,LOSS,Anivia,adc,7 , 8 , 14,58,2.63
Floribus,Silver 1,칼바람,WIN,Jayce,adc,6 , 6 , 36,84,7.00
Floribus,Silver 1,칼바람,WIN,Blitzcrank,support,1 , 10 , 28,60,2.90
Floribus,Silver 1,칼바람,LOSS,Neeko,jungle,6 , 11 , 15,49,1.91
Floribus,Silver 1,칼바람,WIN,Ahri,adc,10 , 8 , 21,65,3.88
Floribus,Silver 1,칼바람,LOSS,MissFortune,top,1 , 6 , 30,86,5.17
Floribus,Silver 1,칼바람,LOSS,Fiddlesticks,mid,3 , 7 , 13,59,2.29
Floribus,Silver 1,칼바람,WIN,Corki,support,15 , 10 , 21,65,3.60
Floribus,Silver 1,칼바람,LOSS,Veigar,top,3 , 3 , 6,75,3.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,11 , 4 , 13,67,6.00
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,3 , 5 , 10,54,2.60
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Yuumi,mid,0 , 1 , 1,11,1.00
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Yuumi,support,0 , 2 , 1,17,0.50
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,4 , 3 , 15,48,6.33
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,3 , 5 , 13,52,3.20
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,2 , 9 , 21,66,2.56
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,adc,3 , 1 , 7 ,63,0.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,2 , 0 , 8 ,40,0.00
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,7 , 1 , 16 ,88,3.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,0 , 1 , 6,24,6.00
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,1 , 9 , 9,40,1.11
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Yuumi,support,0 , 1 , 2,17,2.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,9 , 5 , 16,51,5.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,3 , 2 , 16,59,9.50
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,0 , 2 , 3,30,1.50
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,0 , 3 , 7,58,2.33
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,3 , 7 , 13,62,2.29
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,1 , 1 , 12 ,38,3.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,8 , 1 , 10 ,42,8.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,3 , 2 , 12,58,7.50
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,1 , 3 , 8,60,3.00
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,3 , 3 , 6,64,3.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,2 , 3 , 6,36,2.67
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,0 , 2 , 4,36,2.00
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,mid,11 , 11 , 14,66,2.27
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,4 , 5 , 9,41,2.60
유미 세나 합니다,Silver 1,솔로랭크,LOSS,Senna,support,0 , 1 , 5,71,5.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,2 , 0 , 14 ,70,6.00
유미 세나 합니다,Silver 1,솔로랭크,WIN,Senna,support,3 , 3 , 16,56,6.33
새끽지민,Silver 4,솔로랭크,LOSS,Lux,support,7 , 10 , 8,52,1.50
새끽지민,Silver 4,솔로랭크,LOSS,Caitlyn,adc,2 , 9 , 7,45,1.00
새끽지민,Silver 4,솔로랭크,RE,Caitlyn,adc,0 , 0 , 0,0%,0.00
새끽지민,Silver 4,솔로랭크,LOSS,Ezreal,adc,4 , 8 , 7,39,1.38
새끽지민,Silver 4,솔로랭크,WIN,Ezreal,adc,6 , 3 , 13,61,6.33
새끽지민,Silver 4,솔로랭크,LOSS,Lux,support,7 , 6 , 12,59,3.17
새끽지민,Silver 4,솔로랭크,WIN,Seraphine,support,1 , 0 , 12 ,48,3.00
새끽지민,Silver 4,솔로랭크,WIN,Nautilus,support,0 , 4 , 12,39,3.00
새끽지민,Silver 4,솔로랭크,LOSS,Seraphine,support,7 , 9 , 12,63,2.11
새끽지민,Silver 4,솔로랭크,WIN,Caitlyn,adc,18 , 2 , 12 ,63,5.00
새끽지민,Silver 4,솔로랭크,LOSS,Samira,adc,3 , 3 , 1,80,1.33
새끽지민,Silver 4,솔로랭크,LOSS,Jhin,adc,1 , 8 , 4,38,0.63
새끽지민,Silver 4,솔로랭크,WIN,Caitlyn,adc,2 , 1 , 6,36,8.00
새끽지민,Silver 4,솔로랭크,LOSS,Caitlyn,adc,4 , 9 , 5,41,1.00
새끽지민,Silver 4,솔로랭크,WIN,Jhin,adc,11 , 3 , 9,61,6.67
새끽지민,Silver 4,솔로랭크,WIN,Caitlyn,adc,10 , 2 , 10 ,50,0.00
새끽지민,Silver 4,솔로랭크,LOSS,Jinx,adc,1 , 8 , 8,33,1.13
새끽지민,Silver 4,솔로랭크,WIN,Ezreal,adc,12 , 9 , 11,47,2.56
새끽지민,Silver 4,솔로랭크,WIN,Blitzcrank,support,3 , 3 , 10,35,4.33
새끽지민,Silver 4,솔로랭크,LOSS,Seraphine,support,5 , 9 , 11,64,1.78
새끽지민,Silver 4,솔로랭크,LOSS,Sett,top,9 , 8 , 6,39,1.88
새끽지민,Silver 4,솔로랭크,WIN,LeeSin,jungle,4 , 10 , 10,36,1.40
새끽지민,Silver 4,솔로랭크,LOSS,Lux,support,4 , 6 , 7,37,1.83
새끽지민,Silver 4,솔로랭크,WIN,Blitzcrank,support,1 , 5 , 13,31,2.80
새끽지민,Silver 4,솔로랭크,WIN,Jayce,mid,9 , 11 , 18,46,2.45
새끽지민,Silver 4,솔로랭크,WIN,Blitzcrank,support,4 , 5 , 12,42,3.20
새끽지민,Silver 4,솔로랭크,WIN,Lux,support,0 , 6 , 10,34,1.67
새끽지민,Silver 4,솔로랭크,LOSS,Blitzcrank,support,3 , 6 , 8,42,1.83
새끽지민,Silver 4,솔로랭크,WIN,Sett,support,3 , 9 , 16,49,2.11
새끽지민,Silver 4,솔로랭크,LOSS,Lux,support,8 , 11 , 6,74,1.27
롤 토,Unranked,일반,WIN,Ezreal,adc,0 , 2 , 3,17,1.50
롤 토,Unranked,일반,WIN,Lux,support,4 , 5 , 6,38,2.00
롤 토,Unranked,URF,LOSS,Janna,mid,0 , 5 , 3,50,0.60
롤 토,Unranked,URF,WIN,Jinx,adc,3 , 10 , 10,26,1.30
롤 토,Unranked,URF,WIN,Ekko,adc,13 , 8 , 5,38,2.25
또 하면 개,Gold 3,칼바람,WIN,Ziggs,top,10 , 8 , 25,92,4.38
또 하면 개,Gold 3,솔로랭크,LOSS,Kassadin,mid,4 , 3 , 4,35,2.67
또 하면 개,Gold 3,URF,LOSS,Jax,top,12 , 11 , 9,49,1.91
또 하면 개,Gold 3,일반,LOSS,Nidalee,jungle,9 , 7 , 7,55,2.29
또 하면 개,Gold 3,단일,LOSS,LeeSin,top,9 , 8 , 6,52,1.88
또 하면 개,Gold 3,솔로랭크,LOSS,Leblanc,mid,7 , 3 , 5,36,4.00
또 하면 개,Gold 3,솔로랭크,LOSS,Sylas,top,1 , 5 , 0,13,0.20
또 하면 개,Gold 3,단일,WIN,Rammus,jungle,3 , 8 , 15,67,2.25
또 하면 개,Gold 3,단일,LOSS,XinZhao,support,4 , 5 , 1,38,1.00
또 하면 개,Gold 3,단일,LOSS,Shen,jungle,2 , 3 , 3,56,1.67
또 하면 개,Gold 3,단일,LOSS,Darius,jungle,4 , 3 , 4,80,2.67
또 하면 개,Gold 3,솔로랭크,LOSS,Sylas,mid,3 , 5 , 1,40,0.80
또 하면 개,Gold 3,솔로랭크,WIN,Malphite,top,6 , 5 , 6,41,2.40
또 하면 개,Gold 3,단일,WIN,Jhin,jungle,4 , 1 , 15 ,56,9.00
또 하면 개,Gold 3,솔로랭크,LOSS,Sylas,top,23 , 10 , 5,65,2.80
또 하면 개,Gold 3,솔로랭크,LOSS,Leblanc,mid,2 , 5 , 4,32,1.20
또 하면 개,Gold 3,솔로랭크,LOSS,Fiora,top,6 , 5 , 1,33,1.40
또 하면 개,Gold 3,단일,LOSS,Lux,top,2 , 10 , 3,26,0.50
또 하면 개,Gold 3,단일,WIN,Viktor,jungle,20 , 3 , 8,47,9.33
또 하면 개,Gold 3,칼바람,LOSS,Sett,top,5 , 11 , 8,87,1.18
또 하면 개,Gold 3,단일,WIN,Swain,mid,11 , 4 , 15,62,6.50
또 하면 개,Gold 3,단일,WIN,LeeSin,jungle,7 , 2 , 5,43,6.00
또 하면 개,Gold 3,단일,WIN,Trundle,top,13 , 1 , 7 ,69,0.00
또 하면 개,Gold 3,단일,LOSS,Rumble,top,5 , 7 , 5,67,1.43
또 하면 개,Gold 3,단일,LOSS,Azir,jungle,3 , 1 , 1,44,4.00
또 하면 개,Gold 3,단일,LOSS,Nautilus,support,0 , 0 , 0,0%,0.00
또 하면 개,Gold 3,단일,WIN,Tryndamere,support,7 , 1 , 10 ,40,7.00
또 하면 개,Gold 3,단일,WIN,Brand,support,2 , 5 , 4,18,1.20
또 하면 개,Gold 3,단일,WIN,Swain,top,17 , 5 , 8,56,5.00
또 하면 개,Gold 3,솔로랭크,LOSS,Malphite,top,7 , 0 , 3 ,83,0.00
직스신,Platinum 3,칼바람,LOSS,Sylas,mid,3 , 16 , 11,40,0.88
직스신,Platinum 3,칼바람,WIN,Veigar,mid,5 , 12 , 23,56,2.33
직스신,Platinum 3,칼바람,WIN,Leona,adc,1 , 6 , 21,52,3.67
직스신,Platinum 3,칼바람,WIN,Anivia,jungle,7 , 18 , 17,45,1.33
직스신,Platinum 3,칼바람,LOSS,Kennen,jungle,3 , 7 , 11,82,2.00
직스신,Platinum 3,칼바람,LOSS,Ahri,jungle,10 , 10 , 24,74,3.40
직스신,Platinum 3,칼바람,WIN,Chogath,jungle,9 , 9 , 22,70,3.44
직스신,Platinum 3,칼바람,WIN,Quinn,jungle,12 , 15 , 16,58,1.87
직스신,Platinum 3,칼바람,LOSS,Lissandra,adc,10 , 13 , 22,82,2.46
직스신,Platinum 3,칼바람,LOSS,Qiyana,adc,23 , 15 , 15,78,2.53
직스신,Platinum 3,칼바람,WIN,Irelia,jungle,12 , 5 , 12,86,4.80
직스신,Platinum 3,칼바람,WIN,Caitlyn,mid,16 , 6 , 33,91,8.17
직스신,Platinum 3,칼바람,LOSS,Morgana,jungle,2 , 7 , 16,67,2.57
직스신,Platinum 3,칼바람,WIN,Caitlyn,jungle,19 , 18 , 30,66,2.72
직스신,Platinum 3,칼바람,WIN,Leblanc,adc,8 , 5 , 18,79,5.20
직스신,Platinum 3,칼바람,WIN,Jayce,top,23 , 13 , 21,70,3.38
직스신,Platinum 3,칼바람,LOSS,Leblanc,top,9 , 10 , 18,63,2.70
직스신,Platinum 3,칼바람,WIN,Lux,jungle,10 , 9 , 25,80,3.89
직스신,Platinum 3,칼바람,WIN,Irelia,top,7 , 15 , 9,42,1.07
직스신,Platinum 3,칼바람,LOSS,Jayce,jungle,14 , 11 , 8,81,2.00
직스신,Platinum 3,칼바람,WIN,Kennen,jungle,8 , 15 , 26,52,2.27
직스신,Platinum 3,칼바람,LOSS,Leblanc,jungle,17 , 11 , 23,70,3.64
직스신,Platinum 3,칼바람,WIN,TwistedFate,jungle,12 , 13 , 15,55,2.08
직스신,Platinum 3,칼바람,LOSS,Vayne,jungle,6 , 9 , 6,55,1.33
직스신,Platinum 3,칼바람,LOSS,Ryze,jungle,2 , 12 , 10,63,1.00
직스신,Platinum 3,칼바람,WIN,Malphite,jungle,5 , 9 , 16,48,2.33
직스신,Platinum 3,칼바람,LOSS,Rakan,support,2 , 7 , 19,66,3.00
직스신,Platinum 3,칼바람,LOSS,Orianna,jungle,10 , 15 , 25,63,2.33
직스신,Platinum 3,칼바람,WIN,Qiyana,jungle,4 , 10 , 20,45,2.40
직스신,Platinum 3,URF,WIN,Lissandra,mid,9 , 14 , 10,43,1.36
논다니,Silver 3,솔로랭크,WIN,Sivir,support,6 , 6 , 6,38,2.00
논다니,Silver 3,솔로랭크,LOSS,Caitlyn,support,5 , 11 , 13,58,1.64
논다니,Silver 3,솔로랭크,WIN,Lucian,support,0 , 12 , 3,18,0.25
논다니,Silver 3,솔로랭크,WIN,Ezreal,support,0 , 9 , 10,40,1.11
논다니,Silver 3,솔로랭크,WIN,Yuumi,support,5 , 1 , 16 ,55,1.00
논다니,Silver 3,솔로랭크,LOSS,KogMaw,support,10 , 19 , 2,38,0.63
논다니,Silver 3,솔로랭크,RE,Sivir,support,1 , 0 , 0,50,1.00
논다니,Silver 3,솔로랭크,LOSS,Evelynn,top,6 , 12 , 18,60,2.00
논다니,Silver 3,솔로랭크,WIN,Vladimir,top,4 , 7 , 6,30,1.43
논다니,Silver 3,솔로랭크,LOSS,LeeSin,support,3 , 11 , 11,54,1.27
논다니,Silver 3,솔로랭크,WIN,Kaisa,support,6 , 6 , 8,61,2.33
논다니,Silver 3,솔로랭크,LOSS,Kindred,support,8 , 7 , 8,67,2.29
논다니,Silver 3,솔로랭크,WIN,JarvanIV,support,11 , 10 , 9,63,2.00
논다니,Silver 3,솔로랭크,WIN,Zed,support,4 , 2 , 4,67,4.00
논다니,Silver 3,솔로랭크,WIN,Quinn,top,15 , 3 , 6,58,7.00
논다니,Silver 3,솔로랭크,WIN,Vi,support,12 , 4 , 7,49,4.75
논다니,Silver 3,솔로랭크,LOSS,Varus,support,4 , 10 , 10,50,1.40
논다니,Silver 3,솔로랭크,WIN,Vayne,support,7 , 1 , 2,33,9.00
논다니,Silver 3,솔로랭크,LOSS,Lux,top,1 , 5 , 16,53,3.40
논다니,Silver 3,솔로랭크,WIN,Ahri,support,8 , 5 , 8,48,3.20
논다니,Silver 3,솔로랭크,WIN,Ezreal,support,3 , 3 , 11,61,4.67
논다니,Silver 3,솔로랭크,LOSS,Mordekaiser,support,4 , 4 , 2,46,1.50
논다니,Silver 3,솔로랭크,WIN,Caitlyn,support,7 , 3 , 5,46,4.00
논다니,Silver 3,솔로랭크,LOSS,JarvanIV,support,8 , 10 , 10,75,1.80
논다니,Silver 3,솔로랭크,LOSS,JarvanIV,support,5 , 7 , 7,71,1.71
논다니,Silver 3,솔로랭크,WIN,JarvanIV,support,10 , 5 , 23,85,6.60
논다니,Silver 3,솔로랭크,LOSS,JarvanIV,support,6 , 9 , 20,54,2.89
논다니,Silver 3,솔로랭크,LOSS,Akshan,support,0 , 12 , 9,32,0.75
논다니,Silver 3,솔로랭크,LOSS,Vayne,support,6 , 8 , 1,88,0.88
논다니,Silver 3,솔로랭크,LOSS,XinZhao,support,3 , 14 , 6,43,0.64
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,4 , 3 , 10,32,4.67
숭숭군,Gold 2,솔로랭크,LOSS,Malzahar,mid,2 , 5 , 10,41,2.40
숭숭군,Gold 2,솔로랭크,LOSS,Malzahar,mid,4 , 5 , 16,69,4.00
숭숭군,Gold 2,솔로랭크,LOSS,Malzahar,mid,4 , 3 , 0,50,1.33
숭숭군,Gold 2,솔로랭크,LOSS,Malzahar,mid,2 , 2 , 5,47,3.50
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,3 , 2 , 10,57,6.50
숭숭군,Gold 2,솔로랭크,LOSS,Poppy,support,1 , 10 , 7,32,0.80
숭숭군,Gold 2,솔로랭크,LOSS,Malzahar,mid,5 , 4 , 8,62,3.25
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,1 , 2 , 13,35,7.00
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,7 , 3 , 8,56,5.00
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,3 , 0 , 3,46,6.00
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,7 , 3 , 21,62,9.33
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,7 , 2 , 6,36,6.50
숭숭군,Gold 2,솔로랭크,LOSS,Malzahar,mid,3 , 3 , 9,44,4.00
숭숭군,Gold 2,솔로랭크,LOSS,Malzahar,mid,2 , 1 , 4,40,6.00
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,4 , 2 , 10,48,7.00
숭숭군,Gold 2,솔로랭크,LOSS,Malzahar,mid,3 , 3 , 11,58,4.67
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,5 , 4 , 5,43,2.50
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,2 , 0 , 6,30,8.00
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,6 , 1 , 7 ,54,3.00
숭숭군,Gold 2,솔로랭크,LOSS,Xerath,support,4 , 6 , 10,54,2.33
숭숭군,Gold 2,솔로랭크,WIN,Xerath,support,4 , 2 , 18 ,58,1.00
숭숭군,Gold 2,솔로랭크,LOSS,Blitzcrank,support,4 , 8 , 9,45,1.63
숭숭군,Gold 2,솔로랭크,LOSS,Xerath,support,1 , 6 , 12,41,2.17
숭숭군,Gold 2,솔로랭크,WIN,Blitzcrank,support,0 , 1 , 9,36,9.00
숭숭군,Gold 2,솔로랭크,WIN,Xerath,support,3 , 7 , 10,46,1.86
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,mid,2 , 0 , 2,27,4.00
숭숭군,Gold 2,솔로랭크,LOSS,Xerath,support,0 , 4 , 1,13,0.25
숭숭군,Gold 2,솔로랭크,WIN,Malzahar,support,0 , 1 , 11 ,48,1.00
숭숭군,Gold 2,솔로랭크,LOSS,Poppy,support,2 , 7 , 5,58,1.00
푸 잉 장 탱 이,Bronze 2,솔로랭크,LOSS,Shaco,support,4 , 8 , 7,39,1.38
푸 잉 장 탱 이,Bronze 2,솔로랭크,WIN,Shaco,support,4 , 3 , 9,37,4.33
푸 잉 장 탱 이,Bronze 2,솔로랭크,WIN,Morgana,support,10 , 8 , 15,57,3.13
푸 잉 장 탱 이,Bronze 2,솔로랭크,WIN,Shaco,support,12 , 3 , 5,41,5.67
푸 잉 장 탱 이,Bronze 2,칼바람,LOSS,Morgana,jungle,8 , 5 , 13,88,4.20
푸 잉 장 탱 이,Bronze 2,칼바람,WIN,Heimerdinger,jungle,7 , 3 , 13,67,6.67
푸 잉 장 탱 이,Bronze 2,칼바람,LOSS,Jayce,adc,13 , 9 , 23,75,4.00
