name,tier,mode,W/L,Champion,Position,Kill,Death,Assist,kill participant,kda,kill participance
Q평W평담배빨리평,Silver 1,칼바람,LOSS,Viktor,mid,1,8,15,64,2.0,64
Q평W평담배빨리평,Silver 1,칼바람,WIN,Ekko,adc,22,14,24,69,3.29,69
Q평W평담배빨리평,Silver 1,솔로랭크,LOSS,Kaisa,mid,11,9,8,48,2.11,48
Q평W평담배빨리평,Silver 1,자유랭크,WIN,Kaisa,adc,18,9,7,64,2.78,64
Q평W평담배빨리평,Silver 1,자유랭크,WIN,Senna,support,11,4,10,70,5.25,70
Q평W평담배빨리평,Silver 1,솔로랭크,LOSS,Yone,mid,10,13,6,47,1.23,47
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,Irelia,mid,21,5,12,80,6.6,80
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,Ahri,mid,6,3,8,56,4.67,56
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,Leblanc,mid,4,5,8,39,2.4,39
Q평W평담배빨리평,Silver 1,솔로랭크,LOSS,Yone,mid,7,6,4,65,1.83,65
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,Yone,mid,21,7,5,59,3.71,59
Q평W평담배빨리평,Silver 1,칼바람,WIN,Lillia,mid,13,7,8,60,3.0,60
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,Irelia,mid,6,2,4,40,5.0,40
Q평W평담배빨리평,Silver 1,솔로랭크,LOSS,Malphite,top,4,6,7,50,1.83,50
Q평W평담배빨리평,Silver 1,솔로랭크,LOSS,Talon,mid,15,10,8,64,2.3,64
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,Yone,mid,15,7,5,49,2.86,49
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,Yone,mid,9,9,5,33,1.56,33
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,Kindred,jungle,8,4,5,62,3.25,62
Q평W평담배빨리평,Silver 1,솔로랭크,WIN,XinZhao,jungle,4,5,4,24,1.6,24
Q평W평담배빨리평,Silver 1,솔로랭크,LOSS,Tryndamere,top,0,5,0,0,0.0,0
Q평W평담배빨리평,Silver 1,솔로랭크,LOSS,Nasus,top,1,6,1,25,0.33,25
내마눌 김새론,Silver 2,일반,LOSS,Yasuo,mid,6,8,4,36,1.25,36
내마눌 김새론,Silver 2,솔로랭크,LOSS,Ahri,mid,1,5,0,17,0.2,17
내마눌 김새론,Silver 2,일반,WIN,Yasuo,mid,3,8,7,24,1.25,24
내마눌 김새론,Silver 2,솔로랭크,LOSS,Sylas,top,5,9,9,42,1.56,42
내마눌 김새론,Silver 2,솔로랭크,LOSS,Syndra,mid,0,9,3,23,0.33,23
내마눌 김새론,Silver 2,솔로랭크,LOSS,Renekton,top,1,7,5,23,0.86,23
내마눌 김새론,Silver 2,솔로랭크,LOSS,Sylas,mid,2,6,8,40,1.67,40
내마눌 김새론,Silver 2,솔로랭크,WIN,Yone,mid,4,2,6,30,5.0,30
내마눌 김새론,Silver 2,솔로랭크,WIN,Yone,mid,4,7,2,21,0.86,21
내마눌 김새론,Silver 2,솔로랭크,LOSS,Yasuo,mid,4,5,3,39,1.4,39
내마눌 김새론,Silver 2,솔로랭크,LOSS,Viego,jungle,4,10,10,39,1.4,39
내마눌 김새론,Silver 2,솔로랭크,LOSS,MissFortune,adc,4,4,4,73,2.0,73
내마눌 김새론,Silver 2,솔로랭크,WIN,MissFortune,adc,3,5,10,46,2.6,46
내마눌 김새론,Silver 2,솔로랭크,LOSS,Yasuo,mid,2,6,1,13,0.5,13
내마눌 김새론,Silver 2,일반,WIN,Yasuo,mid,1,6,5,21,1.0,21
내마눌 김새론,Silver 2,일반,LOSS,Vayne,adc,5,9,5,36,1.11,36
내마눌 김새론,Silver 2,솔로랭크,LOSS,Yone,mid,1,11,2,30,0.27,30
내마눌 김새론,Silver 2,솔로랭크,WIN,Diana,jungle,9,7,8,46,2.43,46
내마눌 김새론,Silver 2,솔로랭크,WIN,Yone,mid,5,3,9,44,4.67,44
내마눌 김새론,Silver 2,솔로랭크,LOSS,Yone,mid,0,5,1,14,0.2,14
내마눌 김새론,Silver 2,일반,LOSS,Yasuo,adc,6,9,12,44,2.0,44
내마눌 김새론,Silver 2,솔로랭크,LOSS,Yasuo,mid,3,8,6,43,1.13,43
내마눌 김새론,Silver 2,솔로랭크,LOSS,Yasuo,mid,3,6,4,37,1.17,37
내마눌 김새론,Silver 2,솔로랭크,WIN,Yasuo,mid,6,4,4,25,2.5,25
내마눌 김새론,Silver 2,솔로랭크,WIN,Yone,mid,3,5,7,33,2.0,33
내마눌 김새론,Silver 2,솔로랭크,LOSS,Yasuo,mid,2,3,3,28,1.67,28
내마눌 김새론,Silver 2,솔로랭크,LOSS,Sylas,top,4,3,7,35,3.67,35
내마눌 김새론,Silver 2,일반,WIN,Ezreal,adc,4,6,7,26,1.83,26
내마눌 김새론,Silver 2,URF,WIN,Ezreal,adc,2,10,10,24,1.2,24
내마눌 김새론,Silver 2,솔로랭크,LOSS,Renekton,top,4,4,4,42,2.0,42
슈크림상추,Silver 1,솔로랭크,WIN,Thresh,support,6,6,17,62,3.83,62
슈크림상추,Silver 1,솔로랭크,WIN,Thresh,support,2,6,19,64,3.5,64
슈크림상추,Silver 1,솔로랭크,WIN,Thresh,support,1,11,19,45,1.82,45
슈크림상추,Silver 1,솔로랭크,LOSS,Thresh,support,3,7,7,67,1.43,67
슈크림상추,Silver 1,솔로랭크,WIN,JarvanIV,jungle,12,4,10,55,5.5,55
슈크림상추,Silver 1,솔로랭크,WIN,JarvanIV,jungle,11,5,8,59,3.8,59
슈크림상추,Silver 1,솔로랭크,LOSS,Blitzcrank,support,2,8,6,42,1.0,42
슈크림상추,Silver 1,솔로랭크,WIN,Thresh,support,2,1,6,26,8.0,26
슈크림상추,Silver 1,솔로랭크,LOSS,JarvanIV,jungle,19,9,17,82,4.0,82
슈크림상추,Silver 1,솔로랭크,WIN,Amumu,jungle,2,1,6,24,8.0,24
슈크림상추,Silver 1,솔로랭크,WIN,JarvanIV,jungle,7,3,13,57,6.67,57
슈크림상추,Silver 1,솔로랭크,WIN,JarvanIV,jungle,12,4,7,50,4.75,50
슈크림상추,Silver 1,솔로랭크,WIN,JarvanIV,jungle,13,6,23,71,6.0,71
슈크림상추,Silver 1,솔로랭크,WIN,Amumu,jungle,4,5,12,59,3.2,59
슈크림상추,Silver 1,솔로랭크,WIN,JarvanIV,jungle,21,2,12,75,6.5,75
슈크림상추,Silver 1,솔로랭크,LOSS,JarvanIV,jungle,3,7,7,91,1.43,91
슈크림상추,Silver 1,자유랭크,LOSS,Thresh,support,4,5,10,64,2.8,64
슈크림상추,Silver 1,자유랭크,WIN,Varus,adc,1,0,2,20,3.0,20
슈크림상추,Silver 1,자유랭크,WIN,JarvanIV,jungle,13,3,9,65,7.33,65
슈크림상추,Silver 1,자유랭크,LOSS,Varus,adc,7,3,1,53,2.67,53
슈크림상추,Silver 1,솔로랭크,LOSS,JarvanIV,jungle,10,4,8,86,4.5,86
슈크림상추,Silver 1,솔로랭크,WIN,Leona,support,1,2,7,36,4.0,36
슈크림상추,Silver 1,솔로랭크,LOSS,JarvanIV,jungle,2,5,1,75,0.6,75
슈크림상추,Silver 1,솔로랭크,LOSS,Ashe,adc,1,3,0,11,0.33,11
슈크림상추,Silver 1,솔로랭크,WIN,Ashe,adc,5,2,13,67,9.0,67
슈크림상추,Silver 1,솔로랭크,LOSS,Malphite,top,4,5,7,37,2.2,37
슈크림상추,Silver 1,솔로랭크,WIN,JarvanIV,jungle,14,11,16,58,2.73,58
슈크림상추,Silver 1,솔로랭크,LOSS,Malphite,top,0,6,13,45,2.17,45
슈크림상추,Silver 1,솔로랭크,LOSS,JarvanIV,jungle,2,6,0,25,0.33,25
슈크림상추,Silver 1,솔로랭크,LOSS,JarvanIV,jungle,6,8,10,67,2.0,67
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Darius,top,0,10,4,44,0.4,44
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Sylas,mid,10,10,8,55,1.8,55
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Jax,top,11,19,6,30,0.89,30
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Senna,adc,5,14,25,56,2.14,56
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Renekton,adc,2,8,7,21,1.13,21
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Tryndamere,top,2,5,2,9,0.8,9
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Aatrox,top,6,5,9,31,3.0,31
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Malphite,top,1,5,3,15,0.8,15
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Malphite,mid,4,8,11,41,1.88,41
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Aatrox,top,2,2,5,54,3.5,54
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Malphite,top,3,6,12,38,2.5,38
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Yasuo,mid,9,14,3,43,0.86,43
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Ezreal,adc,10,8,13,48,2.88,48
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Sett,top,6,6,3,31,1.5,31
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Yone,mid,5,14,4,45,0.64,45
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Aatrox,top,6,6,3,26,1.5,26
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Cassiopeia,mid,11,7,10,53,3.0,53
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Senna,support,1,6,0,13,0.17,13
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Senna,support,2,6,7,39,1.5,39
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,XinZhao,jungle,4,8,3,64,0.88,64
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Aatrox,top,10,2,6,41,8.0,41
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Senna,support,10,2,12,81,1.0,81
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,DrMundo,top,4,8,9,48,1.63,48
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Senna,support,2,5,3,38,1.0,38
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Senna,support,9,3,11,61,6.67,61
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Senna,support,9,3,17,74,8.67,74
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Yasuo,mid,10,10,6,53,1.6,53
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Senna,support,6,9,13,51,2.11,51
욕절대안쓸거야,Silver 2,솔로랭크,LOSS,Vladimir,mid,5,10,3,47,0.8,47
욕절대안쓸거야,Silver 2,솔로랭크,WIN,Senna,support,17,7,13,57,4.29,57
볼더왕,Gold 2,솔로랭크,WIN,Thresh,support,1,5,33,63,6.8,63
볼더왕,Gold 2,솔로랭크,LOSS,Malphite,support,1,12,6,21,0.58,21
볼더왕,Gold 2,솔로랭크,LOSS,Lux,support,1,11,6,33,0.64,33
볼더왕,Gold 2,솔로랭크,WIN,Pyke,support,5,1,0,29,5.0,29
볼더왕,Gold 2,자유랭크,LOSS,Velkoz,support,2,5,3,45,1.0,45
볼더왕,Gold 2,자유랭크,WIN,Lux,mid,12,9,27,59,4.33,59
볼더왕,Gold 2,자유랭크,WIN,Leblanc,mid,16,7,20,67,5.14,67
볼더왕,Gold 2,자유랭크,LOSS,Leblanc,mid,3,9,8,52,1.22,52
볼더왕,Gold 2,자유랭크,WIN,Yasuo,mid,9,7,16,48,3.57,48
볼더왕,Gold 2,자유랭크,LOSS,Malphite,top,3,6,3,43,1.0,43
볼더왕,Gold 2,자유랭크,WIN,Yasuo,mid,0,4,6,19,1.5,19
볼더왕,Gold 2,자유랭크,LOSS,Yasuo,mid,1,8,4,50,0.63,50
볼더왕,Gold 2,솔로랭크,LOSS,Lux,support,5,9,5,48,1.11,48
볼더왕,Gold 2,솔로랭크,WIN,Caitlyn,adc,10,3,8,46,6.0,46
볼더왕,Gold 2,솔로랭크,LOSS,Samira,adc,4,11,4,29,0.73,29
볼더왕,Gold 2,솔로랭크,LOSS,Kaisa,adc,8,5,6,82,2.8,82
볼더왕,Gold 2,자유랭크,LOSS,Yasuo,mid,9,11,14,57,2.09,57
볼더왕,Gold 2,자유랭크,LOSS,Thresh,support,0,10,5,28,0.5,28
milf milk,Silver 3,솔로랭크,LOSS,Heimerdinger,mid,5,16,8,45,0.81,45
milf milk,Silver 3,솔로랭크,LOSS,Viktor,mid,1,12,3,40,0.33,40
milf milk,Silver 3,솔로랭크,LOSS,Lucian,adc,3,12,4,28,0.58,28
milf milk,Silver 3,솔로랭크,LOSS,Zoe,mid,2,8,2,36,0.5,36
milf milk,Silver 3,솔로랭크,WIN,Leblanc,mid,8,5,4,43,2.4,43
milf milk,Silver 3,솔로랭크,LOSS,Blitzcrank,support,4,10,11,36,1.5,36
milf milk,Silver 3,솔로랭크,WIN,Blitzcrank,support,3,12,10,33,1.08,33
milf milk,Silver 3,솔로랭크,LOSS,Leblanc,mid,4,4,1,33,1.25,33
milf milk,Silver 3,솔로랭크,LOSS,Leblanc,mid,4,14,3,28,0.5,28
milf milk,Silver 3,솔로랭크,LOSS,Leblanc,mid,1,6,0,20,0.17,20
milf milk,Silver 3,솔로랭크,LOSS,Leblanc,mid,3,10,5,53,0.8,53
milf milk,Silver 3,솔로랭크,LOSS,Vayne,adc,2,15,4,17,0.4,17
milf milk,Silver 3,솔로랭크,WIN,Cassiopeia,mid,6,10,11,41,1.7,41
milf milk,Silver 3,솔로랭크,LOSS,Qiyana,mid,13,15,3,43,1.07,43
milf milk,Silver 3,솔로랭크,LOSS,Leblanc,mid,3,13,0,15,0.23,15
milf milk,Silver 3,솔로랭크,LOSS,Leblanc,mid,1,10,0,11,0.1,11
milf milk,Silver 3,솔로랭크,LOSS,Cassiopeia,mid,6,13,3,56,0.69,56
milf milk,Silver 3,솔로랭크,LOSS,Irelia,mid,2,5,1,50,0.6,50
milf milk,Silver 3,솔로랭크,LOSS,Leblanc,mid,2,8,9,37,1.38,37
milf milk,Silver 3,솔로랭크,LOSS,Cassiopeia,mid,2,15,1,15,0.2,15
milf milk,Silver 3,솔로랭크,WIN,Cassiopeia,mid,3,18,5,25,0.44,25
milf milk,Silver 3,솔로랭크,WIN,Irelia,mid,3,7,6,39,1.29,39
milf milk,Silver 3,솔로랭크,WIN,Irelia,mid,5,9,3,24,0.89,24
milf milk,Silver 3,솔로랭크,WIN,Cassiopeia,mid,8,12,13,55,1.75,55
milf milk,Silver 3,솔로랭크,LOSS,Irelia,mid,1,12,4,45,0.42,45
milf milk,Silver 3,솔로랭크,WIN,Cassiopeia,mid,3,11,5,23,0.73,23
milf milk,Silver 3,솔로랭크,LOSS,Zed,mid,3,8,4,32,0.88,32
milf milk,Silver 3,솔로랭크,LOSS,Irelia,mid,3,15,5,40,0.53,40
milf milk,Silver 3,솔로랭크,WIN,Vayne,adc,1,15,3,11,0.27,11
milf milk,Silver 3,솔로랭크,LOSS,Ezreal,adc,8,16,16,47,1.5,47
옥 션,Unranked,일반,LOSS,Irelia,mid,13,4,5,44,4.5,44
옥 션,Unranked,일반,LOSS,Akali,mid,8,2,3,44,5.5,44
옥 션,Unranked,일반,LOSS,Akali,mid,3,2,7,48,5.0,48
옥 션,Unranked,일반,LOSS,Maokai,support,1,2,5,35,3.0,35
옥 션,Unranked,일반,WIN,Akali,mid,22,2,8,57,5.0,57
옥 션,Unranked,일반,LOSS,Irelia,mid,5,4,7,50,3.0,50
옥 션,Unranked,일반,WIN,Akali,mid,8,2,2,38,5.0,38
옥 션,Unranked,일반,LOSS,Akali,mid,6,2,6,43,6.0,43
옥 션,Unranked,일반,WIN,Irelia,mid,8,1,2,32,0.0,32
옥 션,Unranked,일반,LOSS,Irelia,mid,8,8,5,30,1.63,30
옥 션,Unranked,일반,WIN,Ahri,mid,9,3,10,46,6.33,46
옥 션,Unranked,일반,WIN,Irelia,mid,9,0,0,50,9.0,50
옥 션,Unranked,일반,LOSS,Irelia,top,4,1,1,17,5.0,17
옥 션,Unranked,일반,LOSS,Irelia,mid,9,3,4,38,4.33,38
옥 션,Unranked,일반,LOSS,Bard,support,2,5,17,56,3.8,56
옥 션,Unranked,일반,WIN,Akali,mid,5,0,1,40,6.0,40
옥 션,Unranked,일반,LOSS,TahmKench,support,2,2,2,67,2.0,67
옥 션,Unranked,일반,WIN,Akali,mid,17,1,9,58,6.0,58
옥 션,Unranked,일반,WIN,Irelia,mid,6,1,3,35,9.0,35
옥 션,Unranked,일반,LOSS,Irelia,mid,8,5,10,53,3.6,53
옥 션,Unranked,일반,LOSS,Irelia,mid,19,7,9,61,4.0,61
옥 션,Unranked,일반,LOSS,Akali,mid,5,2,1,27,3.0,27
옥 션,Unranked,일반,LOSS,Akali,mid,8,1,1,47,9.0,47
옥 션,Unranked,자유랭크,LOSS,Viego,jungle,2,5,3,38,1.0,38
옥 션,Unranked,자유랭크,LOSS,Vladimir,top,10,4,1,37,2.75,37
옥 션,Unranked,일반,WIN,Akali,mid,5,1,3,30,8.0,30
옥 션,Unranked,일반,WIN,Irelia,mid,8,1,10,51,8.0,51
옥 션,Unranked,일반,WIN,Braum,support,1,2,16,47,8.5,47
옥 션,Unranked,일반,WIN,Akali,mid,3,0,4,33,7.0,33
옥 션,Unranked,일반,WIN,Irelia,top,11,1,0,44,1.0,44
지영001,Bronze 4,칼바람,WIN,Nasus,jungle,8,15,15,41,1.53,41
지영001,Bronze 4,칼바람,LOSS,Senna,support,6,7,23,74,4.14,74
지영001,Bronze 4,칼바람,LOSS,Talon,jungle,0,1,0,0,0.0,0
지영001,Bronze 4,칼바람,LOSS,TahmKench,top,3,5,5,57,1.6,57
지영001,Bronze 4,칼바람,LOSS,Janna,jungle,4,7,33,74,5.29,74
지영001,Bronze 4,칼바람,WIN,Zed,support,3,8,23,57,3.25,57
지영001,Bronze 4,칼바람,WIN,Senna,mid,5,3,33,10,2.67,10
지영001,Bronze 4,칼바람,WIN,Shaco,jungle,1,3,17,69,6.0,69
지영001,Bronze 4,칼바람,LOSS,Mordekaiser,mid,4,9,7,46,1.22,46
지영001,Bronze 4,칼바람,WIN,Khazix,adc,12,8,18,54,3.75,54
지영001,Bronze 4,칼바람,LOSS,Akali,mid,8,10,18,44,2.6,44
지영001,Bronze 4,칼바람,WIN,Morgana,mid,8,5,20,74,5.6,74
지영001,Bronze 4,칼바람,WIN,Maokai,top,5,2,9,67,7.0,67
지영001,Bronze 4,칼바람,WIN,Vayne,top,13,7,13,60,3.71,60
지영001,Bronze 4,칼바람,LOSS,Khazix,adc,12,7,8,54,2.86,54
지영001,Bronze 4,칼바람,WIN,Ashe,top,2,6,35,69,6.17,69
지영001,Bronze 4,칼바람,WIN,MissFortune,jungle,6,4,25,72,7.75,72
지영001,Bronze 4,칼바람,WIN,Pyke,jungle,9,4,12,68,5.25,68
지영001,Bronze 4,칼바람,LOSS,Nunu,mid,5,20,22,50,1.35,50
지영001,Bronze 4,칼바람,LOSS,Sett,top,6,16,31,70,2.31,70
지영001,Bronze 4,칼바람,LOSS,Gangplank,top,6,17,16,56,1.29,56
지영001,Bronze 4,칼바람,WIN,Vladimir,jungle,4,2,17,75,0.5,75
지영001,Bronze 4,칼바람,WIN,Nocturne,mid,11,9,14,68,2.78,68
지영001,Bronze 4,칼바람,WIN,MissFortune,support,8,5,15,72,4.6,72
지영001,Bronze 4,칼바람,WIN,Vayne,adc,8,8,16,50,3.0,50
지영001,Bronze 4,칼바람,WIN,Teemo,support,9,9,18,48,3.0,48
지영001,Bronze 4,칼바람,WIN,Maokai,adc,4,5,22,47,5.2,47
지영001,Bronze 4,칼바람,WIN,Swain,jungle,11,6,22,58,5.5,58
지영001,Bronze 4,칼바람,WIN,Viego,adc,5,5,22,52,5.4,52
지영001,Bronze 4,칼바람,LOSS,TahmKench,support,17,14,26,62,3.07,62
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Draven,adc,12,7,9,51,3.0,51
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Draven,adc,11,1,3,58,4.0,58
좌 파이즈리 얼,Platinum 4,URF,LOSS,Corki,adc,1,1,0,2,1.0,2
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Jhin,adc,5,7,8,46,1.86,46
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Draven,adc,6,5,7,45,2.6,45
좌 파이즈리 얼,Platinum 4,URF,LOSS,MasterYi,jungle,7,8,3,29,1.25,29
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Twitch,jungle,13,11,10,62,2.09,62
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Draven,mid,6,13,5,28,0.85,28
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Twitch,jungle,10,14,16,50,1.86,50
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Draven,top,7,3,1,38,2.67,38
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Draven,adc,14,8,8,38,2.75,38
좌 파이즈리 얼,Platinum 4,솔로랭크,LOSS,Jhin,adc,0,3,2,14,0.67,14
좌 파이즈리 얼,Platinum 4,솔로랭크,LOSS,Twitch,jungle,13,9,3,84,1.78,84
좌 파이즈리 얼,Platinum 4,일반,LOSS,Draven,top,11,9,4,34,1.67,34
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Twitch,jungle,4,4,1,19,1.25,19
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Twitch,jungle,11,9,9,57,2.22,57
좌 파이즈리 얼,Platinum 4,일반,WIN,Draven,adc,28,6,3,79,5.17,79
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Twitch,jungle,20,5,7,68,5.4,68
좌 파이즈리 얼,Platinum 4,자유랭크,LOSS,Twitch,adc,11,4,6,50,4.25,50
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Twitch,jungle,12,6,2,35,2.33,35
좌 파이즈리 얼,Platinum 4,자유랭크,LOSS,Kalista,adc,7,14,5,38,0.86,38
좌 파이즈리 얼,Platinum 4,솔로랭크,LOSS,Jhin,adc,9,7,14,68,3.29,68
좌 파이즈리 얼,Platinum 4,솔로랭크,LOSS,Draven,adc,2,7,1,18,0.43,18
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Draven,top,7,1,1,44,8.0,44
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Jinx,adc,11,8,17,70,3.5,70
좌 파이즈리 얼,Platinum 4,일반,LOSS,Taliyah,mid,11,8,5,73,2.0,73
좌 파이즈리 얼,Platinum 4,솔로랭크,LOSS,Vayne,adc,2,10,1,38,0.3,38
좌 파이즈리 얼,Platinum 4,솔로랭크,LOSS,Twitch,adc,4,7,3,47,1.0,47
좌 파이즈리 얼,Platinum 4,URF,WIN,Draven,adc,5,8,2,19,0.88,19
좌 파이즈리 얼,Platinum 4,솔로랭크,WIN,Draven,adc,3,4,5,25,2.0,25
롤 팡,Silver 1,솔로랭크,LOSS,Zac,jungle,6,4,3,75,2.25,75
롤 팡,Silver 1,솔로랭크,WIN,Aphelios,adc,6,5,9,42,3.0,42
롤 팡,Silver 1,솔로랭크,WIN,Zeri,adc,1,8,9,28,1.25,28
롤 팡,Silver 1,솔로랭크,LOSS,Tryndamere,top,0,6,0,0,0.0,0
롤 팡,Silver 1,솔로랭크,WIN,Vayne,top,10,6,2,33,2.0,33
롤 팡,Silver 1,솔로랭크,LOSS,Aphelios,adc,16,6,2,53,3.0,53
롤 팡,Silver 1,솔로랭크,WIN,Zeri,adc,9,3,2,38,3.67,38
롤 팡,Silver 1,솔로랭크,LOSS,Trundle,top,5,6,3,40,1.33,40
롤 팡,Silver 1,솔로랭크,WIN,Zeri,adc,14,8,14,70,3.5,70
롤 팡,Silver 1,솔로랭크,WIN,Sion,top,4,1,7,44,1.0,44
롤 팡,Silver 1,솔로랭크,LOSS,Trundle,top,6,13,5,58,0.85,58
롤 팡,Silver 1,솔로랭크,LOSS,Cassiopeia,top,4,4,0,29,1.0,29
롤 팡,Silver 1,솔로랭크,WIN,Ryze,top,4,3,3,28,2.33,28
롤 팡,Silver 1,솔로랭크,LOSS,Tryndamere,top,14,10,7,55,2.1,55
롤 팡,Silver 1,솔로랭크,WIN,Ekko,jungle,11,3,6,39,5.67,39
롤 팡,Silver 1,솔로랭크,LOSS,Thresh,support,2,14,18,44,1.43,44
롤 팡,Silver 1,솔로랭크,LOSS,Irelia,mid,9,10,7,64,1.6,64
롤 팡,Silver 1,솔로랭크,WIN,TwistedFate,mid,11,5,11,73,4.4,73
롤 팡,Silver 1,자유랭크,WIN,Jinx,adc,14,12,12,46,2.17,46
롤 팡,Silver 1,자유랭크,WIN,Zeri,adc,16,2,11,82,3.5,82
롤 팡,Silver 1,자유랭크,WIN,Akshan,mid,11,10,10,44,2.1,44
롤 팡,Silver 1,자유랭크,WIN,Renekton,mid,2,5,7,27,1.8,27
롤 팡,Silver 1,칼바람,LOSS,Corki,adc,6,10,11,65,1.7,65
롤 팡,Silver 1,칼바람,WIN,Tristana,top,15,10,13,49,2.8,49
롤 팡,Silver 1,자유랭크,LOSS,Rumble,top,0,10,1,20,0.1,20
롤 팡,Silver 1,칼바람,WIN,Nasus,mid,11,10,13,77,2.4,77
롤 팡,Silver 1,칼바람,LOSS,Vayne,top,7,9,10,50,1.89,50
롤 팡,Silver 1,솔로랭크,WIN,Ezreal,adc,8,5,6,47,2.8,47
롤 팡,Silver 1,솔로랭크,WIN,Jinx,adc,5,15,8,23,0.87,23
롤 팡,Silver 1,솔로랭크,LOSS,Gwen,jungle,6,8,9,56,1.88,56
채너랑,Gold 4,솔로랭크,LOSS,Veigar,mid,9,8,5,88,1.75,88
채너랑,Gold 4,솔로랭크,LOSS,Ahri,mid,7,9,17,59,2.67,59
채너랑,Gold 4,솔로랭크,LOSS,Sylas,mid,3,7,2,28,0.71,28
채너랑,Gold 4,칼바람,WIN,Rumble,adc,11,10,26,74,3.7,74
채너랑,Gold 4,칼바람,WIN,Ezreal,mid,7,9,26,67,3.67,67
채너랑,Gold 4,칼바람,LOSS,Gangplank,mid,12,6,12,57,4.0,57
채너랑,Gold 4,자유랭크,LOSS,Renata,support,0,12,10,10,0.83,10
채너랑,Gold 4,자유랭크,LOSS,LeeSin,jungle,7,10,11,69,1.8,69
채너랑,Gold 4,자유랭크,WIN,Olaf,jungle,10,0,1,65,1.0,65
채너랑,Gold 4,자유랭크,LOSS,Karthus,jungle,15,11,4,83,1.73,83
채너랑,Gold 4,칼바람,WIN,Xayah,adc,17,5,20,74,7.4,74
채너랑,Gold 4,솔로랭크,LOSS,Lucian,adc,2,3,1,43,1.0,43
채너랑,Gold 4,솔로랭크,WIN,TwistedFate,mid,5,5,11,42,3.2,42
채너랑,Gold 4,솔로랭크,LOSS,Yasuo,mid,4,13,9,41,1.0,41
채너랑,Gold 4,솔로랭크,WIN,Yone,mid,14,7,14,53,4.0,53
채너랑,Gold 4,솔로랭크,LOSS,Jinx,adc,5,7,0,38,0.71,38
채너랑,Gold 4,솔로랭크,WIN,Ahri,mid,10,7,11,37,3.0,37
채너랑,Gold 4,솔로랭크,LOSS,Fizz,mid,4,6,5,64,1.5,64
oo미녀oo,Gold 4,자유랭크,WIN,Blitzcrank,support,0,4,15,47,3.75,47
oo미녀oo,Gold 4,자유랭크,WIN,Zed,adc,14,9,7,40,2.33,40
oo미녀oo,Gold 4,URF,WIN,Rammus,adc,5,6,17,35,3.67,35
oo미녀oo,Gold 4,솔로랭크,LOSS,Yone,mid,5,11,9,33,1.27,33
